player,date,overall,phy,pac
Mustapha Oussalah,2014-09-05,67,70,70
Mustapha Oussalah,2014-09-12,67,70,70
Mustapha Oussalah,2014-09-18,68,68,68
Mustapha Oussalah,2014-09-19,67,70,70
Mustapha Oussalah,2014-09-23,68,68,68
Mustapha Oussalah,2014-09-26,68,68,68
Mustapha Oussalah,2014-10-02,68,68,68
Mustapha Oussalah,2014-10-10,68,68,68
Mustapha Oussalah,2014-10-17,68,68,68
Mustapha Oussalah,2014-10-24,68,68,68
Mustapha Oussalah,2014-10-31,68,68,68
Mustapha Oussalah,2014-11-07,68,68,68
Mustapha Oussalah,2014-11-14,68,68,68
Mustapha Oussalah,2014-11-21,68,68,68
Mustapha Oussalah,2014-11-26,68,68,68
Mustapha Oussalah,2014-11-28,68,68,68
Mustapha Oussalah,2014-12-05,68,68,68
Mustapha Oussalah,2014-12-12,68,68,68
Mustapha Oussalah,2014-12-19,68,68,68
Mustapha Oussalah,2014-12-27,68,68,68
Mustapha Oussalah,2015-01-02,68,68,68
Mustapha Oussalah,2015-01-09,68,68,68
Mustapha Oussalah,2015-01-16,68,68,68
Mustapha Oussalah,2015-01-23,68,68,68
Mustapha Oussalah,2015-01-26,68,68,68
Mustapha Oussalah,2015-01-28,68,68,68
Mustapha Oussalah,2015-01-30,68,68,68
Mustapha Oussalah,2015-02-06,68,68,68
Mustapha Oussalah,2015-02-13,68,68,68
Mustapha Oussalah,2015-02-20,68,68,68
Mustapha Oussalah,2015-02-27,68,68,68
Mustapha Oussalah,2015-03-06,67,66,67
Mustapha Oussalah,2015-03-10,67,66,67
Mustapha Oussalah,2015-03-13,67,66,67
Mustapha Oussalah,2015-03-20,66,65,65
Mustapha Oussalah,2015-03-27,66,65,65
Mustapha Oussalah,2015-04-01,66,65,65
Mustapha Oussalah,2015-04-10,66,65,65
Mustapha Oussalah,2015-04-17,66,65,65
Mustapha Oussalah,2015-04-24,66,65,65
Mustapha Oussalah,2015-05-01,66,65,65
Mustapha Oussalah,2015-05-08,66,65,65
Mustapha Oussalah,2015-05-15,66,65,65
Mustapha Oussalah,2015-05-22,66,65,65
Mustapha Oussalah,2015-05-29,66,65,65
Mustapha Oussalah,2015-06-05,66,65,65
Mustapha Oussalah,2015-06-12,66,65,65
Mustapha Oussalah,2015-06-19,66,65,65
Mustapha Oussalah,2015-06-26,66,65,65
Mustapha Oussalah,2015-07-03,66,65,65
Mustapha Oussalah,2015-07-10,66,65,65
Mustapha Oussalah,2015-07-16,66,65,65
Mustapha Oussalah,2015-07-24,66,65,65
Mustapha Oussalah,2015-07-31,66,65,65
Mustapha Oussalah,2015-08-07,66,65,65
Mustapha Oussalah,2015-08-14,66,65,65
Mustapha Oussalah,2015-08-21,66,65,65
Mustapha Oussalah,2015-08-27,66,65,65
Mustapha Oussalah,2015-09-01,66,65,65
Mustapha Oussalah,2015-09-04,66,65,65
Mustapha Oussalah,2015-09-10,66,65,65
Mustapha Oussalah,2015-09-21,66,64,63
Mustapha Oussalah,2015-09-25,66,64,63
Mustapha Oussalah,2015-10-02,66,64,63
Mustapha Oussalah,2015-10-09,66,64,63
Mustapha Oussalah,2015-10-16,66,64,63
Mustapha Oussalah,2015-10-19,66,64,63
Mustapha Oussalah,2015-10-23,66,64,63
Mustapha Oussalah,2015-10-30,66,64,63
Mustapha Oussalah,2015-11-06,66,64,63
Mustapha Oussalah,2015-11-12,66,64,63
Mustapha Oussalah,2015-11-19,66,64,63
Mustapha Oussalah,2015-11-26,66,64,63
Mustapha Oussalah,2015-12-03,66,64,63
Mustapha Oussalah,2015-12-10,66,64,63
Mustapha Oussalah,2015-12-17,66,64,63
Mustapha Oussalah,2015-12-24,66,64,63
Mustapha Oussalah,2015-12-30,66,64,63
Mustapha Oussalah,2016-01-07,66,64,63
Mustapha Oussalah,2016-01-14,66,64,63
Mustapha Oussalah,2016-01-21,66,64,63
Mustapha Oussalah,2016-01-28,66,64,63
Mustapha Oussalah,2016-02-04,66,64,63
Mustapha Oussalah,2016-02-11,66,64,63
Mustapha Oussalah,2016-02-13,66,64,63
Mustapha Oussalah,2016-02-18,66,64,63
Mustapha Oussalah,2016-02-19,66,64,63
Mustapha Oussalah,2016-02-25,66,64,63
Mustapha Oussalah,2016-03-03,66,64,63
Mustapha Oussalah,2016-03-10,66,64,63
Mustapha Oussalah,2016-03-17,66,64,63
Mustapha Oussalah,2016-03-24,66,64,63
Mustapha Oussalah,2016-03-31,66,64,63
Mustapha Oussalah,2016-04-07,66,64,63
Mustapha Oussalah,2016-04-14,66,64,63
Mustapha Oussalah,2016-04-21,66,64,63
Mustapha Oussalah,2016-04-28,66,64,63
Mustapha Oussalah,2016-05-05,66,64,63
Mustapha Oussalah,2016-05-12,66,64,63
Mustapha Oussalah,2016-05-19,66,64,63
Mustapha Oussalah,2016-05-26,66,64,63
Mustapha Oussalah,2016-06-02,66,64,63
Mustapha Oussalah,2016-06-09,66,64,63
Mustapha Oussalah,2016-06-16,66,64,63
Mustapha Oussalah,2016-06-23,66,64,63
Mustapha Oussalah,2016-06-30,66,64,63
Mustapha Oussalah,2016-07-07,66,64,63
Mustapha Oussalah,2016-07-14,66,64,63
Mustapha Oussalah,2016-07-21,66,64,63
Mustapha Oussalah,2016-07-28,66,64,63
Mustapha Oussalah,2016-08-04,66,64,63
Mustapha Oussalah,2016-08-11,66,64,63
Mustapha Oussalah,2016-08-18,66,64,63
Mustapha Oussalah,2016-08-26,66,64,63
Mustapha Oussalah,2016-09-01,66,64,63
Mustapha Oussalah,2016-09-08,66,64,63
Mustapha Oussalah,2016-09-14,66,64,63
Mustapha Oussalah,2016-09-22,66,64,63
Dieumerci Ndongala,2014-02-07,59,54,68
Dieumerci Ndongala,2014-02-14,56,40,58
Dieumerci Ndongala,2014-02-21,56,40,58
Dieumerci Ndongala,2014-02-28,56,40,58
Dieumerci Ndongala,2014-03-07,56,40,58
Dieumerci Ndongala,2014-03-14,56,40,58
Dieumerci Ndongala,2014-03-21,56,40,58
Dieumerci Ndongala,2014-03-28,62,44,72
Dieumerci Ndongala,2014-04-04,62,44,72
Dieumerci Ndongala,2014-04-11,62,44,72
Dieumerci Ndongala,2014-04-18,62,44,72
Dieumerci Ndongala,2014-04-25,62,44,72
Dieumerci Ndongala,2014-05-02,62,44,72
Dieumerci Ndongala,2014-05-09,62,44,72
Dieumerci Ndongala,2014-05-16,62,44,72
Dieumerci Ndongala,2014-05-23,62,44,72
Dieumerci Ndongala,2014-05-30,62,44,72
Dieumerci Ndongala,2014-06-06,62,44,72
Dieumerci Ndongala,2014-06-13,62,44,72
Dieumerci Ndongala,2014-06-20,62,44,72
Dieumerci Ndongala,2014-07-18,62,44,72
Dieumerci Ndongala,2014-07-20,62,44,72
Dieumerci Ndongala,2014-07-25,62,44,72
Dieumerci Ndongala,2014-08-01,62,44,72
Dieumerci Ndongala,2014-08-08,62,44,72
Dieumerci Ndongala,2014-08-15,62,44,72
Dieumerci Ndongala,2014-08-22,62,44,72
Dieumerci Ndongala,2014-08-29,62,44,72
Dieumerci Ndongala,2014-09-05,62,44,72
Dieumerci Ndongala,2014-09-12,62,44,72
Dieumerci Ndongala,2014-09-18,64,45,72
Dieumerci Ndongala,2014-09-19,62,44,72
Dieumerci Ndongala,2014-09-23,64,45,72
Dieumerci Ndongala,2014-09-26,64,45,72
Dieumerci Ndongala,2014-10-02,64,45,72
Dieumerci Ndongala,2014-10-10,64,45,72
Dieumerci Ndongala,2014-10-17,64,45,72
Dieumerci Ndongala,2014-10-24,64,45,72
Dieumerci Ndongala,2014-10-31,64,45,72
Dieumerci Ndongala,2014-11-07,64,45,72
Dieumerci Ndongala,2014-11-14,64,45,72
Dieumerci Ndongala,2014-11-21,64,45,72
Dieumerci Ndongala,2014-11-26,64,45,72
Dieumerci Ndongala,2014-11-28,64,45,72
Dieumerci Ndongala,2014-12-05,64,45,72
Dieumerci Ndongala,2014-12-12,64,45,72
Dieumerci Ndongala,2014-12-19,64,45,72
Dieumerci Ndongala,2014-12-27,64,45,72
Dieumerci Ndongala,2015-01-02,64,45,72
Dieumerci Ndongala,2015-01-09,64,45,72
Dieumerci Ndongala,2015-01-16,64,45,72
Dieumerci Ndongala,2015-01-23,64,45,72
Dieumerci Ndongala,2015-01-26,64,45,72
Dieumerci Ndongala,2015-01-28,64,45,72
Dieumerci Ndongala,2015-01-30,64,45,72
Dieumerci Ndongala,2015-02-06,64,45,72
Dieumerci Ndongala,2015-02-13,64,45,72
Dieumerci Ndongala,2015-02-20,64,45,72
Dieumerci Ndongala,2015-02-27,64,45,72
Dieumerci Ndongala,2015-03-06,64,45,72
Dieumerci Ndongala,2015-03-10,64,45,72
Dieumerci Ndongala,2015-03-13,64,45,72
Dieumerci Ndongala,2015-03-20,64,45,72
Dieumerci Ndongala,2015-03-27,64,45,72
Dieumerci Ndongala,2015-04-01,64,45,72
Dieumerci Ndongala,2015-04-10,65,52,80
Dieumerci Ndongala,2015-04-17,65,52,80
Dieumerci Ndongala,2015-04-24,65,52,80
Dieumerci Ndongala,2015-05-01,66,52,80
Dieumerci Ndongala,2015-05-08,66,52,80
Dieumerci Ndongala,2015-05-15,66,52,80
Dieumerci Ndongala,2015-05-22,66,52,80
Dieumerci Ndongala,2015-05-29,66,52,80
Dieumerci Ndongala,2015-06-05,66,52,80
Dieumerci Ndongala,2015-06-12,66,52,80
Dieumerci Ndongala,2015-06-19,66,52,80
Dieumerci Ndongala,2015-06-26,66,52,80
Dieumerci Ndongala,2015-07-03,66,52,80
Dieumerci Ndongala,2015-07-10,66,52,80
Dieumerci Ndongala,2015-07-16,66,52,80
Dieumerci Ndongala,2015-07-24,66,52,80
Dieumerci Ndongala,2015-07-31,66,52,80
Dieumerci Ndongala,2015-08-07,66,52,80
Dieumerci Ndongala,2015-08-14,66,52,80
Dieumerci Ndongala,2015-08-21,66,52,80
Dieumerci Ndongala,2015-08-27,66,52,80
Dieumerci Ndongala,2015-09-01,66,52,80
Dieumerci Ndongala,2015-09-04,66,52,80
Dieumerci Ndongala,2015-09-10,66,52,80
Dieumerci Ndongala,2015-09-21,70,55,86
Dieumerci Ndongala,2015-09-25,70,55,86
Dieumerci Ndongala,2015-10-02,70,55,86
Dieumerci Ndongala,2015-10-09,70,55,86
Dieumerci Ndongala,2015-10-16,70,55,86
Dieumerci Ndongala,2015-10-19,70,55,86
Dieumerci Ndongala,2015-10-23,70,55,86
Dieumerci Ndongala,2015-10-30,70,55,86
Dieumerci Ndongala,2015-11-06,70,55,86
Dieumerci Ndongala,2015-11-12,70,55,86
Dieumerci Ndongala,2015-11-19,70,55,86
Dieumerci Ndongala,2015-11-26,70,55,86
Dieumerci Ndongala,2015-12-03,70,55,86
Dieumerci Ndongala,2015-12-10,70,55,86
Dieumerci Ndongala,2015-12-17,70,55,86
Dieumerci Ndongala,2015-12-24,70,55,86
Dieumerci Ndongala,2015-12-30,70,55,86
Dieumerci Ndongala,2016-01-07,70,55,86
Dieumerci Ndongala,2016-01-14,70,55,86
Dieumerci Ndongala,2016-01-21,70,55,86
Dieumerci Ndongala,2016-01-28,70,55,86
Dieumerci Ndongala,2016-02-04,70,55,86
Dieumerci Ndongala,2016-02-11,70,55,86
Dieumerci Ndongala,2016-02-13,70,55,86
Dieumerci Ndongala,2016-02-18,70,55,86
Dieumerci Ndongala,2016-02-19,70,55,86
Dieumerci Ndongala,2016-02-25,70,55,86
Dieumerci Ndongala,2016-03-03,70,55,86
Dieumerci Ndongala,2016-03-10,70,55,86
Dieumerci Ndongala,2016-03-17,70,55,86
Dieumerci Ndongala,2016-03-24,70,55,86
Dieumerci Ndongala,2016-03-31,70,55,86
Dieumerci Ndongala,2016-04-07,70,55,86
Dieumerci Ndongala,2016-04-14,70,55,86
Dieumerci Ndongala,2016-04-21,70,55,86
Dieumerci Ndongala,2016-04-28,70,55,86
Dieumerci Ndongala,2016-05-05,70,55,86
Dieumerci Ndongala,2016-05-12,70,55,86
Dieumerci Ndongala,2016-05-19,70,55,86
Dieumerci Ndongala,2016-05-26,70,55,86
Dieumerci Ndongala,2016-06-02,70,55,86
Dieumerci Ndongala,2016-06-09,70,55,86
Dieumerci Ndongala,2016-06-16,70,55,86
Dieumerci Ndongala,2016-06-23,70,55,86
Dieumerci Ndongala,2016-06-30,70,55,86
Dieumerci Ndongala,2016-07-07,70,55,86
Dieumerci Ndongala,2016-07-14,70,55,86
Dieumerci Ndongala,2016-07-21,70,55,86
Dieumerci Ndongala,2016-07-28,70,55,86
Dieumerci Ndongala,2016-08-04,70,55,86
Dieumerci Ndongala,2016-08-11,70,55,86
Dieumerci Ndongala,2016-08-18,70,55,86
Dieumerci Ndongala,2016-08-26,70,55,86
Dieumerci Ndongala,2016-09-01,70,55,86
Dieumerci Ndongala,2016-09-08,70,55,86
Dieumerci Ndongala,2016-09-14,70,55,86
Dieumerci Ndongala,2016-09-20,72,55,86
Dieumerci Ndongala,2016-09-22,70,55,86
Dieumerci Ndongala,2016-09-29,72,55,86
Dieumerci Ndongala,2016-10-06,72,55,86
Dieumerci Ndongala,2016-10-13,72,55,86
Dieumerci Ndongala,2016-10-19,72,55,86
Dieumerci Ndongala,2016-10-27,72,55,86
Dieumerci Ndongala,2016-11-03,72,55,86
Dieumerci Ndongala,2016-11-07,72,55,86
Dieumerci Ndongala,2016-11-10,72,55,86
Dieumerci Ndongala,2016-11-14,72,55,86
Dieumerci Ndongala,2016-11-17,72,55,86
Dieumerci Ndongala,2016-11-21,72,55,86
Dieumerci Ndongala,2016-11-24,72,55,86
Dieumerci Ndongala,2016-11-28,72,55,86
Lasse Nielsen,2007-08-30,55,43,62
Lasse Nielsen,2008-02-22,55,43,62
Lasse Nielsen,2008-08-30,51,43,62
Lasse Nielsen,2009-02-22,51,43,62
Lasse Nielsen,2009-08-30,60,53,58
Lasse Nielsen,2010-02-22,60,53,58
Lasse Nielsen,2010-08-30,64,64,59
Lasse Nielsen,2011-02-22,64,64,59
Lasse Nielsen,2011-08-30,65,65,59
Lasse Nielsen,2012-02-22,66,66,64
Lasse Nielsen,2012-08-31,66,66,64
Lasse Nielsen,2013-02-15,67,67,71
Lasse Nielsen,2013-02-22,67,67,71
Lasse Nielsen,2013-03-01,67,67,71
Lasse Nielsen,2013-03-04,67,67,71
Lasse Nielsen,2013-03-08,67,67,71
Lasse Nielsen,2013-03-15,67,67,71
Lasse Nielsen,2013-03-22,67,67,71
Lasse Nielsen,2013-03-28,67,67,71
Lasse Nielsen,2013-04-05,67,67,71
Lasse Nielsen,2013-04-12,64,67,71
Lasse Nielsen,2013-04-19,64,67,71
Lasse Nielsen,2013-04-26,64,67,71
Lasse Nielsen,2013-05-03,64,67,71
Lasse Nielsen,2013-05-10,64,67,71
Lasse Nielsen,2013-05-17,64,67,71
Lasse Nielsen,2013-05-24,64,67,71
Lasse Nielsen,2013-05-31,64,67,71
Lasse Nielsen,2013-06-07,64,67,71
Lasse Nielsen,2013-06-14,64,67,71
Lasse Nielsen,2013-06-21,64,67,71
Lasse Nielsen,2013-06-28,64,67,71
Lasse Nielsen,2013-07-05,64,67,71
Lasse Nielsen,2013-07-12,64,67,71
Lasse Nielsen,2013-07-19,64,67,71
Lasse Nielsen,2013-07-26,64,67,71
Lasse Nielsen,2013-08-02,64,67,71
Lasse Nielsen,2013-08-09,64,67,71
Lasse Nielsen,2013-08-16,64,67,71
Lasse Nielsen,2013-08-23,64,67,71
Lasse Nielsen,2013-08-30,64,67,71
Lasse Nielsen,2013-09-06,64,67,71
Lasse Nielsen,2013-09-13,64,67,71
Lasse Nielsen,2013-09-20,64,67,71
Lasse Nielsen,2013-09-20,64,67,70
Lasse Nielsen,2013-09-27,64,67,70
Lasse Nielsen,2013-10-04,64,67,70
Lasse Nielsen,2013-10-11,64,67,70
Lasse Nielsen,2013-10-18,64,67,70
Lasse Nielsen,2013-10-25,64,67,70
Lasse Nielsen,2013-11-01,64,67,70
Lasse Nielsen,2013-11-08,64,67,70
Lasse Nielsen,2013-11-15,64,67,70
Lasse Nielsen,2013-11-22,64,67,70
Lasse Nielsen,2013-11-29,64,67,70
Lasse Nielsen,2013-12-06,64,67,70
Lasse Nielsen,2013-12-13,64,67,70
Lasse Nielsen,2013-12-20,64,67,70
Lasse Nielsen,2013-12-27,64,67,70
Lasse Nielsen,2014-01-03,64,67,70
Lasse Nielsen,2014-01-10,64,67,70
Lasse Nielsen,2014-01-17,64,67,70
Lasse Nielsen,2014-01-24,64,67,70
Lasse Nielsen,2014-01-31,64,67,70
Lasse Nielsen,2014-02-07,64,67,70
Lasse Nielsen,2014-02-14,64,67,70
Lasse Nielsen,2014-02-21,64,67,70
Lasse Nielsen,2014-02-28,64,67,70
Lasse Nielsen,2014-03-07,64,67,70
Lasse Nielsen,2014-03-14,64,67,70
Lasse Nielsen,2014-03-21,64,67,70
Lasse Nielsen,2014-03-28,64,67,70
Lasse Nielsen,2014-04-04,64,67,70
Lasse Nielsen,2014-04-11,64,67,70
Lasse Nielsen,2014-04-18,64,67,70
Lasse Nielsen,2014-04-25,64,67,70
Lasse Nielsen,2014-05-02,64,67,70
Lasse Nielsen,2014-05-09,64,67,70
Lasse Nielsen,2014-05-16,64,67,70
Lasse Nielsen,2014-05-23,64,67,70
Lasse Nielsen,2014-05-30,64,67,70
Lasse Nielsen,2014-06-06,64,67,70
Lasse Nielsen,2014-06-13,64,67,70
Lasse Nielsen,2014-06-20,64,67,70
Lasse Nielsen,2014-07-18,64,67,70
Lasse Nielsen,2014-07-20,64,67,70
Lasse Nielsen,2014-07-25,64,67,70
Lasse Nielsen,2014-08-01,64,67,70
Lasse Nielsen,2014-08-08,64,67,70
Lasse Nielsen,2014-08-15,64,67,70
Lasse Nielsen,2014-08-22,64,67,70
Lasse Nielsen,2014-08-29,64,67,70
Lasse Nielsen,2014-09-05,64,67,70
Lasse Nielsen,2014-09-12,64,67,70
Lasse Nielsen,2014-09-18,64,67,70
Lasse Nielsen,2014-09-19,64,67,70
Lasse Nielsen,2014-10-10,64,67,70
Lasse Nielsen,2014-10-17,64,67,70
Lasse Nielsen,2014-10-24,64,67,70
Lasse Nielsen,2014-10-31,64,67,70
Lasse Nielsen,2014-11-07,64,67,70
Lasse Nielsen,2014-11-14,64,67,70
Lasse Nielsen,2014-11-21,64,67,70
Lasse Nielsen,2014-11-26,64,67,70
Lasse Nielsen,2014-11-28,64,67,70
Lasse Nielsen,2014-12-05,64,67,70
Lasse Nielsen,2014-12-12,64,67,70
Lasse Nielsen,2014-12-19,64,67,70
Lasse Nielsen,2014-12-27,64,67,70
Lasse Nielsen,2015-01-02,64,67,70
Lasse Nielsen,2015-01-09,64,67,70
Lasse Nielsen,2015-01-16,64,67,70
Lasse Nielsen,2015-01-23,64,67,70
Lasse Nielsen,2015-01-26,64,67,70
Lasse Nielsen,2015-01-28,64,67,70
Lasse Nielsen,2015-01-30,64,67,70
Lasse Nielsen,2015-02-06,67,71,65
Lasse Nielsen,2015-02-13,67,71,65
Lasse Nielsen,2015-02-20,67,71,65
Lasse Nielsen,2015-02-27,67,71,65
Lasse Nielsen,2015-03-06,67,71,65
Lasse Nielsen,2015-03-10,67,71,65
Lasse Nielsen,2015-03-13,67,71,65
Lasse Nielsen,2015-03-20,67,71,65
Lasse Nielsen,2015-03-27,67,71,65
Lasse Nielsen,2015-04-01,67,71,65
Lasse Nielsen,2015-04-10,67,71,65
Lasse Nielsen,2015-04-17,67,71,65
Lasse Nielsen,2015-04-24,68,74,66
Lasse Nielsen,2015-05-01,68,74,66
Lasse Nielsen,2015-05-08,68,74,66
Lasse Nielsen,2015-05-15,68,74,66
Lasse Nielsen,2015-05-22,68,74,66
Lasse Nielsen,2015-05-29,68,74,66
Lasse Nielsen,2015-06-05,68,74,66
Lasse Nielsen,2015-06-12,68,74,66
Lasse Nielsen,2015-06-19,68,74,66
Lasse Nielsen,2015-06-26,68,74,66
Lasse Nielsen,2015-07-03,68,74,66
Lasse Nielsen,2015-07-10,68,74,66
Lasse Nielsen,2015-07-16,68,74,66
Lasse Nielsen,2015-07-24,68,74,66
Lasse Nielsen,2015-07-31,68,74,66
Lasse Nielsen,2015-08-07,68,74,66
Lasse Nielsen,2015-08-14,68,74,66
Lasse Nielsen,2015-08-21,68,74,66
Lasse Nielsen,2015-08-27,68,74,66
Lasse Nielsen,2015-09-01,68,74,66
Lasse Nielsen,2015-09-04,68,74,66
Lasse Nielsen,2015-09-10,68,74,66
Lasse Nielsen,2015-09-21,70,74,64
Lasse Nielsen,2015-09-25,70,74,64
Lasse Nielsen,2015-10-02,70,74,64
Lasse Nielsen,2015-10-09,71,75,66
Lasse Nielsen,2015-10-16,71,75,66
Lasse Nielsen,2015-10-19,71,75,66
Lasse Nielsen,2015-10-23,71,75,66
Lasse Nielsen,2015-10-30,71,75,66
Lasse Nielsen,2015-11-06,71,75,66
Lasse Nielsen,2015-11-12,72,75,66
Lasse Nielsen,2015-11-19,72,75,66
Lasse Nielsen,2015-11-26,72,75,66
Lasse Nielsen,2015-12-03,72,75,66
Lasse Nielsen,2015-12-10,72,75,66
Lasse Nielsen,2015-12-17,72,75,66
Lasse Nielsen,2015-12-24,72,75,66
Lasse Nielsen,2015-12-30,72,75,66
Lasse Nielsen,2016-01-07,72,75,66
Lasse Nielsen,2016-01-14,72,75,66
Lasse Nielsen,2016-01-21,72,75,66
Lasse Nielsen,2016-01-28,72,75,66
Lasse Nielsen,2016-02-04,72,75,66
Lasse Nielsen,2016-02-11,72,75,66
Lasse Nielsen,2016-02-13,72,75,66
Lasse Nielsen,2016-02-18,73,75,67
Lasse Nielsen,2016-02-19,73,75,67
Lasse Nielsen,2016-02-25,73,75,67
Lasse Nielsen,2016-03-03,73,75,67
Lasse Nielsen,2016-03-10,73,75,66
Lasse Nielsen,2016-03-17,73,75,66
Lasse Nielsen,2016-03-24,73,75,66
Lasse Nielsen,2016-03-31,73,75,66
Lasse Nielsen,2016-04-07,73,75,66
Lasse Nielsen,2016-04-14,73,75,66
Lasse Nielsen,2016-04-21,73,75,66
Lasse Nielsen,2016-04-28,73,75,66
Lasse Nielsen,2016-05-05,73,75,66
Lasse Nielsen,2016-05-12,73,75,66
Lasse Nielsen,2016-05-19,73,75,66
Lasse Nielsen,2016-05-26,73,75,66
Lasse Nielsen,2016-06-02,73,75,66
Lasse Nielsen,2016-06-09,73,75,66
Lasse Nielsen,2016-06-16,73,75,66
Lasse Nielsen,2016-06-23,73,75,66
Lasse Nielsen,2016-06-30,73,75,66
Lasse Nielsen,2016-07-07,73,75,66
Lasse Nielsen,2016-07-14,73,75,66
Lasse Nielsen,2016-07-21,73,75,66
Lasse Nielsen,2016-07-28,73,75,66
Lasse Nielsen,2016-08-04,73,75,66
Lasse Nielsen,2016-08-11,73,75,66
Lasse Nielsen,2016-08-18,73,75,66
Lasse Nielsen,2016-08-26,73,75,66
Lasse Nielsen,2016-09-01,73,75,66
Lasse Nielsen,2016-09-08,73,75,66
Lasse Nielsen,2016-09-14,73,75,66
Lasse Nielsen,2016-09-20,74,75,65
Lasse Nielsen,2016-09-22,73,75,66
Lasse Nielsen,2016-09-29,74,75,65
Lasse Nielsen,2016-10-06,74,75,65
Lasse Nielsen,2016-10-13,74,75,65
Lasse Nielsen,2016-10-19,74,75,65
Lasse Nielsen,2016-10-27,74,75,65
Lasse Nielsen,2016-11-03,73,75,65
Lasse Nielsen,2016-11-07,73,75,65
Lasse Nielsen,2016-11-10,73,75,65
Lasse Nielsen,2016-11-14,73,75,65
Lasse Nielsen,2016-11-17,73,75,65
Lasse Nielsen,2016-11-21,73,75,65
Lasse Nielsen,2016-11-24,73,75,65
Lasse Nielsen,2016-11-28,73,75,65
Anderson Esiti,2014-09-18,70,84,51
Anderson Esiti,2014-09-23,70,84,51
Anderson Esiti,2014-09-26,70,84,51
Anderson Esiti,2014-10-02,70,84,51
Anderson Esiti,2014-10-10,70,84,51
Anderson Esiti,2014-10-17,70,84,51
Anderson Esiti,2014-10-24,70,84,51
Anderson Esiti,2014-10-31,70,84,51
Anderson Esiti,2014-11-07,70,84,51
Anderson Esiti,2014-11-14,70,84,51
Anderson Esiti,2014-11-21,70,84,51
Anderson Esiti,2014-11-26,70,84,51
Anderson Esiti,2014-11-28,70,84,51
Anderson Esiti,2014-12-05,70,84,51
Anderson Esiti,2014-12-12,70,84,51
Anderson Esiti,2014-12-19,70,84,51
Anderson Esiti,2014-12-27,70,84,51
Anderson Esiti,2015-01-02,70,84,51
Anderson Esiti,2015-01-09,69,84,51
Anderson Esiti,2015-01-16,69,84,51
Anderson Esiti,2015-01-23,69,84,51
Anderson Esiti,2015-01-26,69,84,51
Anderson Esiti,2015-01-28,69,84,51
Anderson Esiti,2015-01-30,69,84,51
Anderson Esiti,2015-02-06,69,84,51
Anderson Esiti,2015-02-13,69,84,51
Anderson Esiti,2015-02-20,69,84,51
Anderson Esiti,2015-02-27,69,84,51
Anderson Esiti,2015-03-06,69,84,51
Anderson Esiti,2015-03-10,69,84,51
Anderson Esiti,2015-03-13,69,84,51
Anderson Esiti,2015-03-20,69,84,51
Anderson Esiti,2015-03-27,69,84,51
Anderson Esiti,2015-04-01,69,84,51
Anderson Esiti,2015-04-10,69,84,51
Anderson Esiti,2015-04-17,69,84,51
Anderson Esiti,2015-04-24,69,84,51
Anderson Esiti,2015-05-01,69,84,51
Anderson Esiti,2015-05-08,69,84,51
Anderson Esiti,2015-05-15,69,84,51
Anderson Esiti,2015-05-22,69,84,51
Anderson Esiti,2015-05-29,69,84,51
Anderson Esiti,2015-06-05,69,84,51
Anderson Esiti,2015-06-12,69,84,51
Anderson Esiti,2015-06-19,69,84,51
Anderson Esiti,2015-06-26,69,84,51
Anderson Esiti,2015-07-03,69,84,51
Anderson Esiti,2015-07-10,69,84,51
Anderson Esiti,2015-07-16,69,84,51
Anderson Esiti,2015-07-24,69,84,51
Anderson Esiti,2015-07-31,69,84,51
Anderson Esiti,2015-08-07,69,84,51
Anderson Esiti,2015-08-14,69,84,51
Anderson Esiti,2015-08-21,69,84,51
Anderson Esiti,2015-08-27,69,84,51
Anderson Esiti,2015-09-01,69,84,51
Anderson Esiti,2015-09-04,69,84,51
Anderson Esiti,2015-09-10,69,84,51
Anderson Esiti,2015-09-21,70,84,51
Anderson Esiti,2015-09-25,70,84,51
Anderson Esiti,2015-10-02,70,84,51
Anderson Esiti,2015-10-09,70,84,51
Anderson Esiti,2015-10-16,71,87,51
Anderson Esiti,2015-10-19,71,87,51
Anderson Esiti,2015-10-23,71,87,51
Anderson Esiti,2015-10-30,71,87,51
Anderson Esiti,2015-11-06,71,87,51
Anderson Esiti,2015-11-12,71,87,51
Anderson Esiti,2015-11-19,71,87,51
Anderson Esiti,2015-11-26,71,87,51
Anderson Esiti,2015-12-03,71,87,51
Anderson Esiti,2015-12-10,71,87,51
Anderson Esiti,2015-12-17,71,87,51
Anderson Esiti,2015-12-24,71,87,51
Anderson Esiti,2015-12-30,71,87,51
Anderson Esiti,2016-01-07,71,87,51
Anderson Esiti,2016-01-14,71,87,51
Anderson Esiti,2016-01-21,71,87,51
Anderson Esiti,2016-01-28,71,87,51
Anderson Esiti,2016-02-04,71,87,51
Anderson Esiti,2016-02-11,71,87,51
Anderson Esiti,2016-02-13,71,87,51
Anderson Esiti,2016-02-18,71,87,51
Anderson Esiti,2016-02-19,71,87,51
Anderson Esiti,2016-02-25,71,87,51
Anderson Esiti,2016-03-03,71,87,51
Anderson Esiti,2016-03-10,71,87,51
Anderson Esiti,2016-03-17,72,88,51
Anderson Esiti,2016-03-24,72,88,51
Anderson Esiti,2016-03-31,72,88,51
Anderson Esiti,2016-04-07,72,88,51
Anderson Esiti,2016-04-14,72,88,51
Anderson Esiti,2016-04-21,72,88,51
Anderson Esiti,2016-04-28,72,88,51
